annot_gene_id,Known,Antisense,Intergenic
TALONG000059231,0.0,0.0,1.0
TALONG000059232,0.0,0.0,1.0
TALONG000059233,0.0,1.0,0.0
TALONG000059234,0.0,1.0,0.0
TALONG000059235,0.0,3.0,0.0
TALONG000059236,0.0,1.0,0.0
TALONG000059237,0.0,16.0,0.0
TALONG000059238,0.0,0.0,1.0
TALONG000059239,0.0,0.0,1.0
TALONG000059240,0.0,0.0,2.0
TALONG000059241,0.0,2.0,0.0
TALONG000059242,0.0,1.0,0.0
TALONG000059243,0.0,1.0,0.0
TALONG000059244,0.0,9.0,0.0
TALONG000059245,0.0,1.0,0.0
TALONG000059246,0.0,3.0,0.0
TALONG000059247,0.0,1.0,0.0
TALONG000059248,0.0,28.0,0.0
TALONG000059249,0.0,0.0,6.0
TALONG000059250,0.0,1.0,0.0
TALONG000059251,0.0,0.0,1.0
TALONG000059252,0.0,1.0,0.0
TALONG000059253,0.0,41.0,0.0
TALONG000059254,0.0,1.0,0.0
TALONG000059255,0.0,1.0,0.0
TALONG000059256,0.0,23.0,0.0
TALONG000059257,0.0,37.0,0.0
TALONG000059258,0.0,19.0,0.0
TALONG000059259,0.0,1.0,0.0
TALONG000059260,0.0,0.0,2.0
TALONG000059261,0.0,3.0,0.0
TALONG000059262,0.0,2.0,0.0
TALONG000059263,0.0,1.0,0.0
TALONG000059264,0.0,1.0,0.0
TALONG000059265,0.0,1.0,0.0
TALONG000059266,0.0,1.0,0.0
TALONG000059267,0.0,31.0,0.0
TALONG000059268,0.0,0.0,5.0
TALONG000059269,0.0,0.0,7.0
TALONG000059270,0.0,0.0,1.0
TALONG000059271,0.0,10.0,0.0
TALONG000059272,0.0,1.0,0.0
TALONG000059273,0.0,1.0,0.0
TALONG000059274,0.0,2.0,0.0
TALONG000059275,0.0,2.0,0.0
TALONG000059276,0.0,11.0,0.0
TALONG000059277,0.0,42.0,0.0
TALONG000059278,0.0,10.0,0.0
TALONG000059279,0.0,0.0,8.0
TALONG000059280,0.0,0.0,1.0
TALONG000059281,0.0,4.0,0.0
TALONG000059282,0.0,1.0,0.0
TALONG000059283,0.0,1.0,0.0
TALONG000059284,0.0,1.0,0.0
TALONG000059285,0.0,4.0,0.0
TALONG000059286,0.0,1.0,0.0
TALONG000059287,0.0,2.0,0.0
TALONG000059288,0.0,1.0,0.0
TALONG000059289,0.0,3.0,0.0
TALONG000059290,0.0,0.0,1.0
TALONG000059291,0.0,8.0,0.0
TALONG000059292,0.0,1.0,0.0
TALONG000059293,0.0,5.0,0.0
TALONG000059294,0.0,8.0,0.0
TALONG000059295,0.0,4.0,0.0
TALONG000059296,0.0,1.0,0.0
TALONG000059297,0.0,1.0,0.0
TALONG000059298,0.0,2.0,0.0
TALONG000059299,0.0,3.0,0.0
TALONG000059300,0.0,1.0,0.0
TALONG000059301,0.0,0.0,4.0
TALONG000059302,0.0,10.0,0.0
TALONG000059303,0.0,2.0,0.0
TALONG000059304,0.0,1.0,0.0
TALONG000059305,0.0,1.0,0.0
TALONG000059306,0.0,1.0,0.0
TALONG000059307,0.0,41.0,0.0
TALONG000059308,0.0,3.0,0.0
TALONG000059309,0.0,1.0,0.0
TALONG000059310,0.0,1.0,0.0
TALONG000059311,0.0,0.0,1.0
TALONG000059312,0.0,0.0,1.0
TALONG000059313,0.0,2.0,0.0
TALONG000059314,0.0,2.0,0.0
TALONG000059315,0.0,1.0,0.0
TALONG000059316,0.0,8.0,0.0
TALONG000059317,0.0,1.0,0.0
TALONG000059318,0.0,1.0,0.0
TALONG000059319,0.0,1.0,0.0
TALONG000059320,0.0,1.0,0.0
TALONG000059321,0.0,8.0,0.0
TALONG000059322,0.0,1.0,0.0
TALONG000059323,0.0,1.0,0.0
TALONG000059324,0.0,1.0,0.0
TALONG000059325,0.0,1.0,0.0
TALONG000059326,0.0,0.0,1.0
TALONG000059327,0.0,1.0,0.0
TALONG000059328,0.0,1.0,0.0
TALONG000059329,0.0,1.0,0.0
TALONG000059330,0.0,1.0,0.0
TALONG000059331,0.0,0.0,1.0
TALONG000059332,0.0,0.0,1.0
TALONG000059333,0.0,2.0,0.0
TALONG000059334,0.0,0.0,2.0
TALONG000059335,0.0,0.0,2.0
TALONG000059336,0.0,0.0,6.0
TALONG000059337,0.0,0.0,3.0
TALONG000059338,0.0,0.0,4.0
TALONG000059339,0.0,1.0,0.0
TALONG000059340,0.0,2.0,0.0
TALONG000059341,0.0,1.0,0.0
TALONG000059342,0.0,3.0,0.0
TALONG000059343,0.0,8.0,0.0
TALONG000059344,0.0,3.0,0.0
TALONG000059345,0.0,10.0,0.0
TALONG000059346,0.0,1.0,0.0
TALONG000059347,0.0,1.0,0.0
TALONG000059348,0.0,1.0,0.0
TALONG000059349,0.0,1.0,0.0
TALONG000059350,0.0,1.0,0.0
TALONG000059351,0.0,5.0,0.0
TALONG000059352,0.0,1.0,0.0
TALONG000059353,0.0,2.0,0.0
TALONG000059354,0.0,1.0,0.0
TALONG000059355,0.0,1.0,0.0
TALONG000059356,0.0,1.0,0.0
TALONG000059357,0.0,1.0,0.0
TALONG000059358,0.0,4.0,0.0
TALONG000059359,0.0,6.0,0.0
TALONG000059360,0.0,1.0,0.0
TALONG000059361,0.0,0.0,1.0
TALONG000059362,0.0,3.0,0.0
TALONG000059363,0.0,1.0,0.0
TALONG000059364,0.0,1.0,0.0
TALONG000059365,0.0,3.0,0.0
TALONG000059366,0.0,522.0,0.0
TALONG000059367,0.0,0.0,2.0
TALONG000059368,0.0,1.0,0.0
TALONG000059369,0.0,0.0,1.0
TALONG000059370,0.0,0.0,1.0
TALONG000059371,0.0,2.0,0.0
TALONG000059372,0.0,2.0,0.0
TALONG000059373,0.0,1.0,0.0
TALONG000059374,0.0,1.0,0.0
TALONG000059375,0.0,3.0,0.0
TALONG000059376,0.0,1.0,0.0
TALONG000059377,0.0,9.0,0.0
TALONG000059378,0.0,1.0,0.0
TALONG000059379,0.0,2.0,0.0
TALONG000059380,0.0,1.0,0.0
TALONG000059381,0.0,2.0,0.0
TALONG000059382,0.0,41.0,0.0
TALONG000059383,0.0,1.0,0.0
TALONG000059384,0.0,1.0,0.0
TALONG000059385,0.0,1.0,0.0
TALONG000059386,0.0,23.0,0.0
TALONG000059387,0.0,2.0,0.0
TALONG000059388,0.0,6.0,0.0
TALONG000059389,0.0,1.0,0.0
TALONG000059390,0.0,1.0,0.0
TALONG000059391,0.0,1.0,0.0
TALONG000059392,0.0,1.0,0.0
TALONG000059393,0.0,1.0,0.0
TALONG000059394,0.0,1.0,0.0
TALONG000059395,0.0,5.0,0.0
TALONG000059396,0.0,6.0,0.0
TALONG000059397,0.0,3.0,0.0
TALONG000059398,0.0,2.0,0.0
TALONG000059399,0.0,7.0,0.0
TALONG000059400,0.0,4.0,0.0
TALONG000059401,0.0,1.0,0.0
TALONG000059402,0.0,0.0,1.0
TALONG000059403,0.0,0.0,41.0
TALONG000059404,0.0,1.0,0.0
TALONG000059405,0.0,1.0,0.0
TALONG000059406,0.0,9.0,0.0
TALONG000059407,0.0,5.0,0.0
TALONG000059408,0.0,1.0,0.0
TALONG000059409,0.0,0.0,1.0
TALONG000059410,0.0,0.0,4.0
TALONG000059411,0.0,3.0,0.0
TALONG000059412,0.0,1.0,0.0
TALONG000059413,0.0,1.0,0.0
TALONG000059414,0.0,1.0,0.0
TALONG000059415,0.0,3.0,0.0
TALONG000059416,0.0,2.0,0.0
TALONG000059417,0.0,1.0,0.0
TALONG000059418,0.0,1.0,0.0
TALONG000059419,0.0,3.0,0.0
TALONG000059420,0.0,2.0,0.0
TALONG000059421,0.0,3.0,0.0
TALONG000059422,0.0,1.0,0.0
TALONG000059423,0.0,4.0,0.0
TALONG000059424,0.0,9.0,0.0
TALONG000059425,0.0,3.0,0.0
TALONG000059426,0.0,3.0,0.0
TALONG000059427,0.0,1.0,0.0
TALONG000059428,0.0,2.0,0.0
TALONG000059429,0.0,1.0,0.0
TALONG000059430,0.0,1.0,0.0
TALONG000059431,0.0,3.0,0.0
TALONG000059432,0.0,1.0,0.0
TALONG000059433,0.0,5.0,0.0
TALONG000059434,0.0,1.0,0.0
TALONG000059435,0.0,1.0,0.0
TALONG000059436,0.0,1.0,0.0
TALONG000059437,0.0,1.0,0.0
TALONG000059438,0.0,3.0,0.0
TALONG000059439,0.0,1.0,0.0
TALONG000059440,0.0,208.0,0.0
TALONG000059441,0.0,0.0,1.0
TALONG000059442,0.0,0.0,9.0
TALONG000059443,0.0,7.0,0.0
TALONG000059444,0.0,0.0,1.0
TALONG000059445,0.0,2.0,0.0
TALONG000059446,0.0,7.0,0.0
TALONG000059447,0.0,5.0,0.0
TALONG000059448,0.0,1.0,0.0
TALONG000059449,0.0,1.0,0.0
TALONG000059450,0.0,2.0,0.0
TALONG000059451,0.0,1.0,0.0
TALONG000059452,0.0,6.0,0.0
TALONG000059453,0.0,2.0,0.0
TALONG000059454,0.0,0.0,2.0
TALONG000059455,0.0,1.0,0.0
TALONG000059456,0.0,2.0,0.0
TALONG000059457,0.0,36.0,0.0
TALONG000059458,0.0,0.0,1.0
TALONG000059459,0.0,0.0,1.0
TALONG000059460,0.0,0.0,476.0
TALONG000059461,0.0,0.0,1.0
TALONG000059462,0.0,0.0,2.0
TALONG000059463,0.0,0.0,1.0
TALONG000059464,0.0,14.0,0.0
TALONG000059465,0.0,3.0,0.0
TALONG000059466,0.0,2.0,0.0
TALONG000059467,0.0,4.0,0.0
TALONG000059468,0.0,1.0,0.0
TALONG000059469,0.0,5.0,0.0
TALONG000059470,0.0,0.0,1.0
TALONG000059471,0.0,18.0,0.0
TALONG000059472,0.0,0.0,1.0
TALONG000059473,0.0,0.0,1.0
TALONG000059474,0.0,1.0,0.0
TALONG000059475,0.0,9.0,0.0
TALONG000059476,0.0,15.0,0.0
TALONG000059477,0.0,1.0,0.0
TALONG000059478,0.0,1.0,0.0
TALONG000059479,0.0,1.0,0.0
TALONG000059480,0.0,2.0,0.0
TALONG000059481,0.0,1.0,0.0
TALONG000059482,0.0,8.0,0.0
TALONG000059483,0.0,1.0,0.0
TALONG000059484,0.0,1.0,0.0
TALONG000059485,0.0,28.0,0.0
TALONG000059486,0.0,1.0,0.0
TALONG000059487,0.0,3.0,0.0
TALONG000059488,0.0,2.0,0.0
TALONG000059489,0.0,0.0,1.0
TALONG000059490,0.0,0.0,8.0
TALONG000059491,0.0,0.0,1.0
TALONG000059492,0.0,0.0,4.0
TALONG000059493,0.0,0.0,3.0
TALONG000059494,0.0,138.0,0.0
TALONG000059495,0.0,14.0,0.0
TALONG000059496,0.0,1.0,0.0
TALONG000059497,0.0,3.0,0.0
TALONG000059498,0.0,6.0,0.0
TALONG000059499,0.0,92.0,0.0
TALONG000059500,0.0,1.0,0.0
TALONG000059501,0.0,2.0,0.0
TALONG000059502,0.0,0.0,1.0
TALONG000059503,0.0,0.0,1.0
TALONG000059504,0.0,1.0,0.0
TALONG000059505,0.0,2.0,0.0
TALONG000059506,0.0,3.0,0.0
TALONG000059507,0.0,1.0,0.0
TALONG000059508,0.0,1.0,0.0
TALONG000059509,0.0,1.0,0.0
TALONG000059510,0.0,1.0,0.0
TALONG000059511,0.0,0.0,4.0
TALONG000059512,0.0,2.0,0.0
TALONG000059513,0.0,5.0,0.0
TALONG000059514,0.0,6.0,0.0
TALONG000059515,0.0,2.0,0.0
TALONG000059516,0.0,3.0,0.0
TALONG000059517,0.0,34.0,0.0
TALONG000059518,0.0,3.0,0.0
TALONG000059519,0.0,1.0,0.0
TALONG000059520,0.0,1.0,0.0
TALONG000059521,0.0,0.0,1.0
TALONG000059522,0.0,15.0,0.0
TALONG000059523,0.0,3.0,0.0
TALONG000059524,0.0,1.0,0.0
TALONG000059525,0.0,1.0,0.0
TALONG000059526,0.0,1.0,0.0
TALONG000059527,0.0,8.0,0.0
TALONG000059528,0.0,1.0,0.0
TALONG000059529,0.0,3.0,0.0
TALONG000059530,0.0,4.0,0.0
TALONG000059531,0.0,9.0,0.0
TALONG000059532,0.0,11.0,0.0
TALONG000059533,0.0,0.0,2.0
TALONG000059534,0.0,1.0,0.0
TALONG000059535,0.0,1.0,0.0
TALONG000059536,0.0,1.0,0.0
TALONG000059537,0.0,12.0,0.0
TALONG000059538,0.0,4.0,0.0
TALONG000059539,0.0,3.0,0.0
TALONG000059540,0.0,4.0,0.0
TALONG000059541,0.0,1.0,0.0
TALONG000059542,0.0,0.0,2.0
TALONG000059543,0.0,0.0,2.0
TALONG000059544,0.0,0.0,1.0
TALONG000059545,0.0,1.0,0.0
TALONG000059546,0.0,2.0,0.0
TALONG000059547,0.0,4.0,0.0
TALONG000059548,0.0,2.0,0.0
TALONG000059549,0.0,15.0,0.0
TALONG000059550,0.0,3.0,0.0
TALONG000059551,0.0,15.0,0.0
TALONG000059552,0.0,6.0,0.0
TALONG000059553,0.0,1.0,0.0
TALONG000059554,0.0,1.0,0.0
TALONG000059555,0.0,1.0,0.0
TALONG000059556,0.0,1.0,0.0
TALONG000059557,0.0,1.0,0.0
TALONG000059558,0.0,3.0,0.0
TALONG000059559,0.0,0.0,1.0
TALONG000059560,0.0,1.0,0.0
TALONG000059561,0.0,0.0,1.0
TALONG000059562,0.0,0.0,4.0
TALONG000059563,0.0,1.0,0.0
TALONG000059564,0.0,3.0,0.0
TALONG000059565,0.0,0.0,3.0
TALONG000059566,0.0,0.0,1.0
TALONG000059567,0.0,10.0,0.0
TALONG000059568,0.0,1.0,0.0
TALONG000059569,0.0,1.0,0.0
TALONG000059570,0.0,6.0,0.0
TALONG000059571,0.0,7.0,0.0
TALONG000059572,0.0,5.0,0.0
TALONG000059573,0.0,1.0,0.0
TALONG000059574,0.0,2.0,0.0
TALONG000059575,0.0,11.0,0.0
TALONG000059576,0.0,21.0,0.0
TALONG000059577,0.0,0.0,1.0
TALONG000059578,0.0,0.0,5.0
TALONG000059579,0.0,36.0,0.0
TALONG000059580,0.0,14.0,0.0
TALONG000059581,0.0,2.0,0.0
TALONG000059582,0.0,1.0,0.0
TALONG000059583,0.0,0.0,8.0
TALONG000059584,0.0,1.0,0.0
TALONG000059585,0.0,0.0,1.0
TALONG000059586,0.0,2.0,0.0
TALONG000059587,0.0,0.0,1.0
TALONG000059588,0.0,0.0,2.0
TALONG000059589,0.0,12.0,0.0
TALONG000059590,0.0,1.0,0.0
TALONG000059591,0.0,18.0,0.0
TALONG000059592,0.0,1.0,0.0
TALONG000059593,0.0,1.0,0.0
TALONG000059594,0.0,0.0,2.0
TALONG000059595,0.0,0.0,1.0
TALONG000059596,0.0,0.0,8.0
TALONG000059597,0.0,0.0,1.0
TALONG000059598,0.0,1.0,0.0
TALONG000059599,0.0,0.0,1.0
TALONG000059600,0.0,0.0,1.0
TALONG000059601,0.0,3.0,0.0
TALONG000059602,0.0,0.0,1.0
TALONG000059603,0.0,1.0,0.0
TALONG000059604,0.0,11.0,0.0
TALONG000059605,0.0,5.0,0.0
TALONG000059606,0.0,0.0,2.0
TALONG000059607,0.0,3.0,0.0
TALONG000059608,0.0,1.0,0.0
TALONG000059609,0.0,29.0,0.0
TALONG000059610,0.0,4.0,0.0
TALONG000059611,0.0,0.0,2.0
TALONG000059612,0.0,1.0,0.0
TALONG000059613,0.0,1.0,0.0
TALONG000059614,0.0,2.0,0.0
TALONG000059615,0.0,1.0,0.0
TALONG000059616,0.0,2.0,0.0
TALONG000059617,0.0,1.0,0.0
TALONG000059618,0.0,0.0,16.0
TALONG000059619,0.0,0.0,1.0
TALONG000059620,0.0,0.0,2.0
TALONG000059621,0.0,0.0,2.0
TALONG000059622,0.0,1.0,0.0
TALONG000059623,0.0,5.0,0.0
TALONG000059624,0.0,0.0,8.0
TALONG000059625,0.0,3.0,0.0
TALONG000059626,0.0,44.0,0.0
TALONG000059627,0.0,2.0,0.0
TALONG000059628,0.0,0.0,2.0
TALONG000059629,0.0,5.0,0.0
TALONG000059630,0.0,2.0,0.0
TALONG000059631,0.0,7.0,0.0
TALONG000059632,0.0,5.0,0.0
TALONG000059633,0.0,1.0,0.0
TALONG000059634,0.0,8.0,0.0
TALONG000059635,0.0,1.0,0.0
TALONG000059636,0.0,7.0,0.0
TALONG000059637,0.0,1.0,0.0
TALONG000059638,0.0,1.0,0.0
TALONG000059639,0.0,1.0,0.0
TALONG000059640,0.0,1.0,0.0
TALONG000059641,0.0,9.0,0.0
TALONG000059642,0.0,1.0,0.0
TALONG000059643,0.0,2.0,0.0
TALONG000059644,0.0,8.0,0.0
TALONG000059645,0.0,3.0,0.0
TALONG000059646,0.0,1.0,0.0
TALONG000059647,0.0,4.0,0.0
TALONG000059648,0.0,13.0,0.0
TALONG000059649,0.0,2.0,0.0
TALONG000059650,0.0,1.0,0.0
TALONG000059651,0.0,1.0,0.0
TALONG000059652,0.0,0.0,12.0
TALONG000059653,0.0,0.0,1.0
TALONG000059654,0.0,0.0,4.0
TALONG000059655,0.0,6.0,0.0
TALONG000059656,0.0,1.0,0.0
TALONG000059657,0.0,1.0,0.0
TALONG000059658,0.0,3.0,0.0
TALONG000059659,0.0,5.0,0.0
TALONG000059660,0.0,2.0,0.0
TALONG000059661,0.0,29.0,0.0
TALONG000059662,0.0,2.0,0.0
TALONG000059663,0.0,6.0,0.0
TALONG000059664,0.0,0.0,1.0
TALONG000059665,0.0,32.0,0.0
TALONG000059666,0.0,18.0,0.0
TALONG000059667,0.0,8.0,0.0
TALONG000059668,0.0,0.0,9.0
TALONG000059669,0.0,0.0,2.0
TALONG000059670,0.0,0.0,28.0
TALONG000059671,0.0,1.0,0.0
TALONG000059672,0.0,1.0,0.0
TALONG000059673,0.0,2.0,0.0
TALONG000059674,0.0,0.0,1.0
TALONG000059675,0.0,9.0,0.0
TALONG000059676,0.0,1.0,0.0
TALONG000059677,0.0,9.0,0.0
TALONG000059678,0.0,72.0,0.0
TALONG000059679,0.0,1.0,0.0
TALONG000059680,0.0,2.0,0.0
TALONG000059681,0.0,0.0,1.0
TALONG000059682,0.0,3.0,0.0
TALONG000059683,0.0,1.0,0.0
TALONG000059684,0.0,2.0,0.0
TALONG000059685,0.0,3.0,0.0
TALONG000059686,0.0,1.0,0.0
TALONG000059687,0.0,0.0,5.0
TALONG000059688,0.0,2.0,0.0
TALONG000059689,0.0,17.0,0.0
TALONG000059690,0.0,2.0,0.0
TALONG000059691,0.0,27.0,0.0
TALONG000059692,0.0,0.0,1.0
TALONG000059693,0.0,0.0,1.0
TALONG000059694,0.0,134.0,0.0
TALONG000059695,0.0,28.0,0.0
TALONG000059696,0.0,1.0,0.0
TALONG000059697,0.0,4.0,0.0
TALONG000059698,0.0,17.0,0.0
TALONG000059699,0.0,4.0,0.0
TALONG000059700,0.0,0.0,3.0
TALONG000059701,0.0,1.0,0.0
TALONG000059702,0.0,0.0,2.0
TALONG000059703,0.0,2.0,0.0
TALONG000059704,0.0,0.0,11.0
TALONG000059705,0.0,1.0,0.0
TALONG000059706,0.0,15.0,0.0
TALONG000059707,0.0,2.0,0.0
TALONG000059708,0.0,3.0,0.0
TALONG000059709,0.0,1.0,0.0
TALONG000059710,0.0,23.0,0.0
TALONG000059711,0.0,0.0,1.0
TALONG000059712,0.0,230.0,0.0
TALONG000059713,0.0,21.0,0.0
TALONG000059714,0.0,14.0,0.0
TALONG000059715,0.0,1.0,0.0
TALONG000059716,0.0,55.0,0.0
TALONG000059717,0.0,0.0,5.0
TALONG000059718,0.0,0.0,2.0
TALONG000059719,0.0,0.0,1.0
TALONG000059720,0.0,0.0,1.0
TALONG000059721,0.0,2.0,0.0
TALONG000059722,0.0,2.0,0.0
TALONG000059723,0.0,14.0,0.0
TALONG000059724,0.0,14.0,0.0
TALONG000059725,0.0,6.0,0.0
TALONG000059726,0.0,5.0,0.0
TALONG000059727,0.0,1.0,0.0
TALONG000059728,0.0,1.0,0.0
TALONG000059729,0.0,95.0,0.0
TALONG000059730,0.0,1.0,0.0
TALONG000059731,0.0,3.0,0.0
TALONG000059732,0.0,0.0,5.0
TALONG000059733,0.0,284.0,0.0
TALONG000059734,0.0,0.0,1.0
TALONG000059735,0.0,1.0,0.0
TALONG000059736,0.0,1.0,0.0
TALONG000059737,0.0,4.0,0.0
TALONG000059738,0.0,1.0,0.0
TALONG000059739,0.0,1.0,0.0
TALONG000059740,0.0,1.0,0.0
TALONG000059741,0.0,0.0,1.0
TALONG000059742,0.0,4.0,0.0
TALONG000059743,0.0,2.0,0.0
TALONG000059744,0.0,15.0,0.0
TALONG000059745,0.0,6.0,0.0
TALONG000059746,0.0,9.0,0.0
TALONG000059747,0.0,4.0,0.0
TALONG000059748,0.0,9.0,0.0
TALONG000059749,0.0,16.0,0.0
TALONG000059750,0.0,27.0,0.0
TALONG000059751,0.0,18.0,0.0
TALONG000059752,0.0,0.0,1.0
TALONG000059753,0.0,0.0,8.0
TALONG000059754,0.0,21.0,0.0
TALONG000059755,0.0,3.0,0.0
TALONG000059756,0.0,28.0,0.0
TALONG000059757,0.0,10.0,0.0
TALONG000059758,0.0,12.0,0.0
TALONG000059759,0.0,4.0,0.0
TALONG000059760,0.0,1.0,0.0
TALONG000059761,0.0,1.0,0.0
TALONG000059762,0.0,1.0,0.0
TALONG000059763,0.0,1.0,0.0
TALONG000059764,0.0,6.0,0.0
TALONG000059765,0.0,1.0,0.0
TALONG000059766,0.0,4.0,0.0
TALONG000059767,0.0,2.0,0.0
TALONG000059768,0.0,0.0,2.0
TALONG000059769,0.0,1.0,0.0
TALONG000059770,0.0,1.0,0.0
TALONG000059771,0.0,7.0,0.0
TALONG000059772,0.0,0.0,1.0
TALONG000059773,0.0,1.0,0.0
TALONG000059774,0.0,2.0,0.0
TALONG000059775,0.0,0.0,1.0
TALONG000059776,0.0,1.0,0.0
TALONG000059777,0.0,220.0,0.0
TALONG000059778,0.0,75.0,0.0
TALONG000059779,0.0,242.0,0.0
TALONG000059780,0.0,1.0,0.0
TALONG000059781,0.0,1.0,0.0
TALONG000059782,0.0,17.0,0.0
TALONG000059783,0.0,1.0,0.0
TALONG000059784,0.0,2.0,0.0
TALONG000059785,0.0,1.0,0.0
TALONG000059786,0.0,4.0,0.0
TALONG000059787,0.0,4.0,0.0
TALONG000059788,0.0,126.0,0.0
TALONG000059789,0.0,1.0,0.0
TALONG000059790,0.0,3.0,0.0
TALONG000059791,0.0,1.0,0.0
TALONG000059792,0.0,5.0,0.0
TALONG000059793,0.0,3.0,0.0
TALONG000059794,0.0,17.0,0.0
TALONG000059795,0.0,4.0,0.0
TALONG000059796,0.0,1.0,0.0
TALONG000059797,0.0,0.0,1.0
TALONG000059798,0.0,1.0,0.0
TALONG000059799,0.0,0.0,1.0
TALONG000059800,0.0,2.0,0.0
TALONG000059801,0.0,3.0,0.0
TALONG000059802,0.0,1.0,0.0
TALONG000059803,0.0,0.0,7.0
TALONG000059804,0.0,0.0,3.0
TALONG000059805,0.0,0.0,1.0
TALONG000059806,0.0,0.0,1.0
TALONG000059807,0.0,11.0,0.0
TALONG000059808,0.0,0.0,1.0
TALONG000059809,0.0,0.0,1.0
TALONG000059810,0.0,1.0,0.0
TALONG000059811,0.0,10.0,0.0
TALONG000059812,0.0,0.0,1.0
TALONG000059813,0.0,2.0,0.0
TALONG000059814,0.0,1.0,0.0
TALONG000059815,0.0,1.0,0.0
TALONG000059816,0.0,1.0,0.0
TALONG000059817,0.0,3.0,0.0
TALONG000059818,0.0,0.0,3.0
TALONG000059819,0.0,1.0,0.0
TALONG000059820,0.0,10.0,0.0
TALONG000059821,0.0,1.0,0.0
TALONG000059822,0.0,1.0,0.0
TALONG000059823,0.0,0.0,3.0
TALONG000059824,0.0,1.0,0.0
TALONG000059825,0.0,0.0,1.0
TALONG000059826,0.0,6.0,0.0
TALONG000059827,0.0,1.0,0.0
TALONG000059828,0.0,1.0,0.0
TALONG000059829,0.0,1.0,0.0
TALONG000059830,0.0,34.0,0.0
TALONG000059831,0.0,10.0,0.0
TALONG000059832,0.0,1.0,0.0
TALONG000059833,0.0,1.0,0.0
TALONG000059834,0.0,1.0,0.0
TALONG000059835,0.0,1.0,0.0
TALONG000059836,0.0,14.0,0.0
TALONG000059837,0.0,0.0,1.0
TALONG000059838,0.0,7.0,0.0
TALONG000059839,0.0,17.0,0.0
TALONG000059840,0.0,1.0,0.0
TALONG000059841,0.0,1.0,0.0
TALONG000059842,0.0,0.0,1.0
TALONG000059843,0.0,76.0,0.0
TALONG000059844,0.0,0.0,1.0
TALONG000059845,0.0,22.0,0.0
TALONG000059846,0.0,4.0,0.0
TALONG000059847,0.0,1.0,0.0
TALONG000059848,0.0,5.0,0.0
TALONG000059849,0.0,4.0,0.0
TALONG000059850,0.0,1.0,0.0
TALONG000059851,0.0,2.0,0.0
TALONG000059852,0.0,3.0,0.0
TALONG000059853,0.0,2.0,0.0
TALONG000059854,0.0,0.0,1.0
TALONG000059855,0.0,0.0,1.0
TALONG000059856,0.0,0.0,1.0
TALONG000059857,0.0,0.0,2.0
TALONG000059858,0.0,0.0,1.0
TALONG000059859,0.0,0.0,1.0
TALONG000059860,0.0,0.0,1.0
TALONG000059861,0.0,0.0,1.0
TALONG000059862,0.0,1.0,0.0
TALONG000059863,0.0,1.0,0.0
TALONG000059864,0.0,4.0,0.0
TALONG000059865,0.0,1.0,0.0
TALONG000059866,0.0,4.0,0.0
TALONG000059867,0.0,0.0,1.0
TALONG000059868,0.0,6.0,0.0
TALONG000059869,0.0,2.0,0.0
TALONG000059870,0.0,0.0,1.0
TALONG000059871,0.0,2.0,0.0
TALONG000059872,0.0,3.0,0.0
TALONG000059873,0.0,1.0,0.0
TALONG000059874,0.0,2.0,0.0
TALONG000059875,0.0,3.0,0.0
TALONG000059876,0.0,1.0,0.0
TALONG000059877,0.0,3.0,0.0
TALONG000059878,0.0,18.0,0.0
TALONG000059879,0.0,3.0,0.0
TALONG000059880,0.0,3.0,0.0
TALONG000059881,0.0,1.0,0.0
TALONG000059882,0.0,20.0,0.0
TALONG000059883,0.0,2.0,0.0
TALONG000059884,0.0,1.0,0.0
TALONG000059885,0.0,2.0,0.0
TALONG000059886,0.0,0.0,1.0
TALONG000059887,0.0,0.0,1.0
TALONG000059888,0.0,57.0,0.0
TALONG000059889,0.0,1.0,0.0
TALONG000059890,0.0,0.0,15.0
TALONG000059891,0.0,0.0,1.0
TALONG000059892,0.0,5.0,0.0
TALONG000059893,0.0,2.0,0.0
TALONG000059894,0.0,1.0,0.0
TALONG000059895,0.0,12.0,0.0
TALONG000059896,0.0,2.0,0.0
TALONG000059897,0.0,2.0,0.0
TALONG000059898,0.0,2.0,0.0
TALONG000059899,0.0,17.0,0.0
TALONG000059900,0.0,1.0,0.0
TALONG000059901,0.0,1.0,0.0
TALONG000059902,0.0,2.0,0.0
TALONG000059903,0.0,1.0,0.0
TALONG000059904,0.0,65.0,0.0
TALONG000059905,0.0,1.0,0.0
TALONG000059906,0.0,14.0,0.0
TALONG000059907,0.0,1.0,0.0
TALONG000059908,0.0,6.0,0.0
TALONG000059909,0.0,1.0,0.0
TALONG000059910,0.0,3.0,0.0
TALONG000059911,0.0,2.0,0.0
TALONG000059912,0.0,2.0,0.0
TALONG000059913,0.0,1.0,0.0
TALONG000059914,0.0,1.0,0.0
TALONG000059915,0.0,1.0,0.0
TALONG000059916,0.0,10.0,0.0
TALONG000059917,0.0,5.0,0.0
TALONG000059918,0.0,1.0,0.0
TALONG000059919,0.0,5.0,0.0
TALONG000059920,0.0,1.0,0.0
TALONG000059921,0.0,1.0,0.0
TALONG000059922,0.0,2.0,0.0
TALONG000059923,0.0,1.0,0.0
TALONG000059924,0.0,3.0,0.0
TALONG000059925,0.0,1.0,0.0
TALONG000059926,0.0,1.0,0.0
TALONG000059927,0.0,2.0,0.0
TALONG000059928,0.0,1.0,0.0
